Order_Id,Order_Date,Ship_Date,Customer_Name,Customer_Id,Customer_Segment,Product_Id,Product_Name,Category,Region,State,City,Quantity,Unit_Price,Discount (%),Sales_Amount,Cost_Price,Profit,Payment_Mode,Delivery_Status,Supplier_Name,Supplier_Email,Stock_left,Auto_recorder,Recorder_Quantity
ord15699,26-06-2024,01-07-2024,David Andersen,cust4589,Home Office,prod509,cooking-oil,grocery,West,Delaware,South Jonathanshire,8,5246,20,33574.4,27909.65,5664.75,UPI,Cancelled,Harper-Cortez,spencermurphy@golden-ramirez.com,70,No,0
ord15700,12-07-2025,13-07-2025,Mrs. Krista Collins MD,cust7598,Home Office,prod631,pen,office supply,East,Maryland,New Susan,8,4283,10,30837.6,20284.41,10553.19,Cash,Pending,Ray Inc,antonio96@hill.com,20,No,0
ord15701,25-12-2025,27-12-2025,Ann Glover,cust1408,Consumer,prod510,mouse,electronics,South,New York,Davidshire,9,3351,10,27143.1,22135.46,5007.64,Creditcard,Returned,Young-Clarke,joshua08@smith-thomas.biz,2,Yes,92
ord15702,22-04-2024,23-04-2024,Justin Oliver,cust6354,Consumer,prod310,mouse,electronics,West,Mississippi,North Andrew,8,6353,0,50824,43161.76,7662.24,UPI,Pending,"Brooks, Kirk and Lee",alexandercarr@duarte.com,47,No,0
ord15703,06-09-2025,13-09-2025,Eric Robinson,cust4844,Home Office,prod888,juice-pack,grocery,South,Illinois,East Melissa,4,4708,25,14124,9831.98,4292.02,UPI,Returned,Pitts-Middleton,danielmartinez@fernandez.com,64,No,0
ord15704,25-01-2026,28-01-2026,Victor Green,cust9692,Corporate,prod893,headphones,electronics,North,Alaska,Owenbury,1,7463,0,7463,6488.36,974.64,Cash,Cancelled,Le LLC,patrickmorris@williams.com,56,No,0
ord15705,30-05-2024,03-06-2024,Elizabeth Chen,cust3159,Consumer,prod844,tablet,electronics,North,Mississippi,Melanieview,6,4531,25,20389.5,15521.25,4868.25,Creditcard,Cancelled,Good PLC,jamesharris@harris-flores.org,35,No,0
ord15706,13-08-2024,15-08-2024,Steven Martin,cust6571,Corporate,prod196,sugar,grocery,West,Massachusetts,Davidburgh,1,8645,25,6483.75,4734.38,1749.37,Creditcard,Delivered,Ellison PLC,alexandria97@castillo.com,39,No,0
ord15707,17-08-2025,22-08-2025,John Wheeler,cust5710,Corporate,prod716,mouse,electronics,East,New Mexico,North Mariabury,4,3585,25,10755,7741.44,3013.56,Creditcard,Pending,Stewart Group,ericksonalexander@hernandez.net,26,No,0
ord15708,09-08-2024,13-08-2024,Matthew Montoya,cust8934,Home Office,prod930,notebook,office supply,West,Colorado,New Kevinchester,3,1647,20,3952.8,3451.53,501.27,Creditcard,Delivered,"Martin, Perez and Torres",amitchell@colon.com,27,No,0
ord15709,20-04-2025,27-04-2025,Andres Ford,cust8941,Corporate,prod597,juice-pack,grocery,East,Virginia,Stacymouth,7,3668,20,20540.8,15457.24,5083.56,Netbanking,Delivered,Hodges-Wright,wellsstephen@davis-frey.com,56,No,0
ord15710,31-05-2025,01-06-2025,Lydia Carrillo,cust5457,Home Office,prod297,laptop,electronics,South,Connecticut,Jenkinsstad,6,5126,5,29218.2,26047.04,3171.16,Netbanking,Pending,Miles-Moss,harveymallory@webb-allen.com,14,Yes,87
ord15711,13-03-2024,20-03-2024,Jordan Miller,cust2413,Corporate,prod516,dryfruits,grocery,East,Iowa,East Racheltown,10,4275,5,40612.5,27006.52,13605.98,Cash,Pending,Moore-Leonard,kallen@lee.com,33,No,0
ord15712,13-02-2024,14-02-2024,Brandy Reyes,cust1999,Corporate,prod436,file-folder,office supply,East,North Carolina,Kimstad,2,9905,25,14857.5,12853.4,2004.1,Netbanking,Delivered,"Brown, Carter and Williams",nkeller@allen.info,68,No,0
ord15713,04-07-2024,05-07-2024,Bryan Matthews,cust9548,Consumer,prod444,sofa,furniture,West,Idaho,Lake Michael,7,1819,5,12096.35,7888.89,4207.46,Cash,Delivered,Barry LLC,hickstravis@scott.com,7,Yes,79
ord15714,05-12-2025,08-12-2025,Jackie Carpenter,cust6510,Home Office,prod529,stapler,office supply,East,Nebraska,Longville,7,9310,5,61911.5,53377.7,8533.8,UPI,Pending,"Ball, Hays and Thomas",moorekathryn@cruz-carpenter.com,73,No,0
ord15715,11-03-2024,15-03-2024,Brandon Berger,cust8997,Home Office,prod708,study table,furniture,West,West Virginia,South Angel,9,4461,0,40149,31604.13,8544.87,Creditcard,Returned,Joseph-Rojas,april30@fuller-taylor.com,57,No,0
ord15716,05-03-2025,12-03-2025,Christopher Taylor,cust3629,Corporate,prod696,file-folder,office supply,North,New Mexico,New Nicoleshire,3,5912,5,16849.2,14133.05,2716.15,Cash,Pending,Duncan and Sons,edixon@silva.com,53,No,0
ord15717,13-12-2024,15-12-2024,Rick Ibarra,cust3160,Home Office,prod884,mouse,electronics,North,Minnesota,Thomasbury,6,3095,5,17641.5,11305.35,6336.15,Creditcard,Delivered,Macias Ltd,millerjoshua@wang.org,70,No,0
ord15718,23-10-2024,27-10-2024,Jordan Gonzalez,cust5900,Home Office,prod844,headphones,electronics,North,South Dakota,Shawnmouth,1,6743,25,5057.25,3460.66,1596.59,Cash,Delivered,Peters-Nguyen,jennifer07@thomas.com,65,No,0
ord15719,12-06-2024,14-06-2024,Steven Jimenez,cust9927,Corporate,prod459,headphones,electronics,West,West Virginia,Sarahburgh,1,5299,5,5034.05,4329.41,704.64,Cash,Delivered,Miller-Huber,sherry65@arnold.com,22,No,0
ord15720,15-11-2025,18-11-2025,Rose Miles,cust6860,Home Office,prod630,dryfruits,grocery,South,Alabama,South Steven,8,2219,20,14201.6,12633.71,1567.89,UPI,Cancelled,Mitchell-Graham,jmurray@ayala.com,92,No,0
ord15721,12-10-2025,17-10-2025,Eric Galloway,cust1333,Consumer,prod400,ricebag,grocery,East,Texas,Port Adrienne,6,2788,0,16728,11310.19,5417.81,UPI,Cancelled,Phelps-Mitchell,codyclark@lopez.com,16,Yes,44
ord15722,26-08-2024,30-08-2024,Suzanne Hicks,cust9008,Corporate,prod461,file-folder,office supply,West,Maine,Gambleland,9,4018,25,27121.5,17370.46,9751.04,Creditcard,Cancelled,Johnson and Sons,sara85@serrano-brown.com,36,No,0
ord15723,15-04-2024,18-04-2024,Joseph Cooper,cust9610,Home Office,prod514,file-folder,office supply,West,Minnesota,New Andrewstad,4,1841,5,6995.8,5181.12,1814.68,Netbanking,Returned,Little-Lopez,jonesjustin@diaz.biz,73,No,0
ord15724,05-04-2024,09-04-2024,Eric Maynard,cust8802,Consumer,prod649,pen,office supply,South,New Mexico,Stephaniechester,5,8752,20,35008,27301.53,7706.47,UPI,Pending,"Ferguson, Floyd and Webb",amandarivas@taylor.org,88,No,0
ord15725,30-12-2024,06-01-2025,Bruce Smith,cust4255,Home Office,prod675,book-shelf,furniture,East,Kentucky,Angelafort,9,1583,5,13534.65,11382.94,2151.71,Creditcard,Delivered,Patterson-Warren,richard10@cowan-martin.com,72,No,0
ord15726,28-01-2026,01-02-2026,Natalie Lynch,cust7690,Consumer,prod352,biscuits,grocery,North,Maryland,Noahport,9,6567,0,59103,35526.62,23576.38,Creditcard,Delivered,Smith-Beard,stoutcheryl@greene-alvarez.com,31,No,0
ord15727,17-02-2025,24-02-2025,Tony Gonzalez,cust9363,Home Office,prod729,biscuits,grocery,North,California,Lynchtown,10,5707,25,42802.5,35364.84,7437.66,Cash,Pending,Wolf-Richards,jennifer45@herrera.org,39,No,0
ord15728,24-08-2025,31-08-2025,Emma Watkins,cust2916,Home Office,prod347,mouse,electronics,North,Louisiana,North Brittanyberg,5,5576,20,22304,16535.36,5768.64,Creditcard,Returned,Mathis Group,diazmaureen@curtis.org,24,No,0
ord15729,24-01-2026,31-01-2026,Meredith Harris,cust4966,Home Office,prod164,book-shelf,furniture,East,Maine,Port Teresa,7,4439,0,31073,25548.13,5524.87,Cash,Cancelled,Ward-Russell,charlesatkinson@jones.com,31,No,0
ord15730,06-08-2024,12-08-2024,Justin Turner DDS,cust6019,Corporate,prod592,sofa,furniture,East,Oklahoma,Rivasfurt,10,894,20,7152,4754.65,2397.35,UPI,Returned,Dorsey Group,wardmelissa@fox.net,74,No,0
ord15731,25-07-2025,28-07-2025,Jason Roth,cust3775,Consumer,prod349,book-shelf,furniture,South,Maine,South Connie,9,3346,25,22585.5,17630.48,4955.02,Netbanking,Cancelled,Cherry-Monroe,wardangelica@moreno.org,47,No,0
ord15732,10-05-2025,11-05-2025,Tara Davis,cust8702,Consumer,prod262,study table,furniture,West,Kentucky,South Jason,4,5061,5,19231.8,14191.63,5040.17,Cash,Delivered,Johnson Group,flowerscarmen@miles.info,76,No,0
ord15733,01-05-2025,08-05-2025,Jimmy Smith,cust8008,Consumer,prod226,laptop,electronics,North,Virginia,Andersonside,5,6098,5,28965.5,23049.27,5916.23,Creditcard,Delivered,Reed Inc,kenneth00@fisher.com,27,No,0
ord15734,08-04-2025,09-04-2025,Caleb Phelps,cust6054,Home Office,prod348,notebook,office supply,West,Vermont,Traceymouth,6,3843,20,18446.4,14880.19,3566.21,Cash,Cancelled,"Anderson, Miller and Farley",corey06@snyder.org,47,No,0
ord15735,31-01-2025,04-02-2025,Cheyenne Lin,cust1245,Corporate,prod341,tablet,electronics,East,Alabama,South Tylerhaven,9,5847,0,52623,32689.25,19933.75,Netbanking,Cancelled,"Jackson, Decker and Baker",nschroeder@burton.biz,62,No,0
ord15736,24-12-2025,25-12-2025,Jason Gilmore,cust2241,Corporate,prod105,pen,office supply,East,Mississippi,South Heatherside,3,9374,0,28122,19286.12,8835.88,UPI,Returned,Moody Inc,bradley03@fritz.org,44,No,0
ord15737,28-06-2024,05-07-2024,Dr. Christina Rogers DVM,cust6523,Corporate,prod846,dryfruits,grocery,East,Kansas,Lake Michaelmouth,4,853,25,2559,1892.61,666.39,Cash,Pending,"Jarvis, Howard and Murphy",tvargas@wright-oconnor.com,47,No,0
ord15738,08-12-2024,13-12-2024,Lindsey Fuller,cust1162,Corporate,prod247,book-shelf,furniture,East,Oklahoma,Mendozaborough,10,3392,0,33920,28401.99,5518.01,Cash,Returned,"Gomez, Gilbert and Hill",jessicamatthews@chaney.com,92,No,0
ord15739,25-10-2024,30-10-2024,Cassandra Nelson,cust6898,Consumer,prod633,ricebag,grocery,North,Idaho,Port Kellymouth,5,5895,5,28001.25,24899.85,3101.4,Creditcard,Returned,Johnson Ltd,richardsongabrielle@rodriguez.com,14,Yes,59
ord15740,27-12-2024,30-12-2024,Wendy Lucas,cust6867,Corporate,prod501,office chair,furniture,North,Georgia,Perezview,7,8560,0,59920,37626.63,22293.37,Creditcard,Cancelled,Duncan PLC,ucastillo@brewer-blevins.com,92,No,0
ord15741,25-03-2024,27-03-2024,Erika Hernandez,cust7054,Consumer,prod216,calculator,office supply,South,Utah,North Sherri,7,4185,0,29295,25432.17,3862.83,Creditcard,Cancelled,Fuentes Inc,william67@hutchinson.com,8,Yes,67
ord15742,27-02-2025,01-03-2025,Sara Hernandez,cust6564,Corporate,prod136,calculator,office supply,North,Nevada,Ritterhaven,9,7808,25,52704,41512.97,11191.03,Cash,Delivered,Hawkins Inc,swalker@simmons.com,5,Yes,83
ord15743,05-01-2025,06-01-2025,Jennifer Camacho,cust7009,Home Office,prod562,ricebag,grocery,North,Maryland,Port Kylemouth,6,3805,20,18264,12169.2,6094.8,Creditcard,Cancelled,"Smith, Anderson and Ward",jamesjohnson@shaw.org,87,No,0
ord15744,30-12-2025,04-01-2026,Derrick Harris,cust4147,Corporate,prod598,office chair,furniture,North,Nebraska,East Samantha,2,7672,0,15344,13394.79,1949.21,UPI,Cancelled,"Wright, Smith and Hughes",laurascott@diaz.com,92,No,0
ord15745,24-09-2024,26-09-2024,Patrick Wilson,cust7987,Home Office,prod377,stapler,office supply,North,Rhode Island,Wheelermouth,8,9962,0,79696,69174.26,10521.74,Cash,Delivered,"Sandoval, Webb and Rivera",vasquezshannon@garcia-kennedy.net,5,Yes,39
ord15746,28-03-2024,29-03-2024,Laurie Williams,cust8000,Home Office,prod229,cooking-oil,grocery,North,Nevada,West Jessicafort,10,2600,10,23400,16962.61,6437.39,UPI,Returned,"Aguirre, Johnson and Rhodes",seth57@tran-nelson.biz,83,No,0
ord15747,30-12-2024,31-12-2024,Samantha West,cust5144,Home Office,prod809,cooking-oil,grocery,West,Idaho,East Kimberly,5,1682,0,8410,6722.66,1687.34,Creditcard,Pending,"Quinn, Gilbert and Thompson",karengutierrez@torres.net,92,No,0
ord15748,13-10-2025,19-10-2025,Grant Webster,cust1835,Corporate,prod449,office chair,furniture,North,New Hampshire,Williammouth,7,4035,25,21183.75,13047.17,8136.58,Netbanking,Cancelled,"Gay, Collier and Palmer",vincent41@bradley-perry.biz,61,No,0
ord15749,09-07-2024,10-07-2024,Christopher Oneill,cust2831,Corporate,prod712,ricebag,grocery,East,Idaho,Wrightburgh,3,8590,10,23193,15765.85,7427.15,UPI,Cancelled,Reid Group,martinezanne@schwartz.com,35,No,0
ord15750,25-12-2025,31-12-2025,Anthony Long,cust2224,Consumer,prod965,calculator,office supply,North,Louisiana,Martintown,3,9560,5,27246,24420.65,2825.35,Creditcard,Cancelled,"Williams, Watts and Owen",fcarroll@sandoval.info,75,No,0
ord15751,20-11-2025,22-11-2025,Katrina Henson,cust8944,Home Office,prod596,study table,furniture,West,North Carolina,North Adam,7,1163,25,6105.75,4843.21,1262.54,Creditcard,Delivered,"Lowery, Johnson and Young",rodriguezchristopher@moody-stewart.com,62,No,0
ord15752,01-08-2024,03-08-2024,Mr. Sean Gonzalez,cust5703,Corporate,prod413,book-shelf,furniture,East,Virginia,North Devonstad,1,4345,0,4345,3908.99,436.01,Netbanking,Pending,Simon-Hicks,sydney51@murphy-lloyd.biz,5,Yes,67
ord15753,09-10-2025,10-10-2025,Veronica Martin,cust4920,Home Office,prod545,office chair,furniture,East,Connecticut,Coreytown,3,6405,25,14411.25,11167.81,3243.44,Netbanking,Cancelled,Curtis and Sons,jessicadavis@vargas.net,82,No,0
ord15754,19-07-2025,23-07-2025,Gordon Beasley,cust3120,Consumer,prod577,tablet,electronics,West,South Dakota,New Daniel,10,7866,20,62928,44881.8,18046.2,Creditcard,Cancelled,Boyd-Welch,sarahlawrence@johnson.com,2,Yes,36
ord15755,10-03-2025,11-03-2025,Maria Romero,cust7572,Home Office,prod768,ricebag,grocery,East,Wyoming,Lake Davidland,5,2643,10,11893.5,7292.29,4601.21,UPI,Returned,Hamilton-Fitzgerald,lschwartz@porter.net,15,Yes,95
ord15756,21-01-2025,27-01-2025,Vanessa Hogan,cust6876,Home Office,prod639,sofa,furniture,East,New Mexico,Lake Laurenshire,3,6807,5,19399.95,15555.05,3844.9,Netbanking,Cancelled,Torres-Wilson,franklinmegan@cox-nash.com,9,Yes,38
ord15757,28-11-2024,03-12-2024,Daniel Chen MD,cust4923,Consumer,prod495,office chair,furniture,South,Nebraska,Bakerstad,5,3413,5,16211.75,14547.11,1664.64,UPI,Cancelled,"Andrews, Johnston and Klein",weberdouglas@palmer-hall.biz,44,No,0
ord15758,15-06-2025,18-06-2025,Joshua Martin,cust7743,Consumer,prod764,keyboard,electronics,West,Kansas,Lake Aaronshire,5,1094,0,5470,4319.53,1150.47,Creditcard,Pending,Bond-Goodman,james63@ruiz.org,35,No,0
ord15759,27-05-2024,01-06-2024,Anna Carpenter,cust5487,Corporate,prod647,pen,office supply,West,Idaho,Millerville,3,2961,0,8883,6437.95,2445.05,Cash,Returned,"Wilson, Reynolds and Hubbard",jennifer65@phillips.com,62,No,0
ord15760,30-09-2024,06-10-2024,Jessica Marshall,cust3323,Consumer,prod865,sugar,grocery,West,Maine,South Lisa,9,7162,25,48343.5,31959.97,16383.53,UPI,Returned,Thornton-Duncan,bradyelizabeth@sexton.com,46,No,0
ord15761,24-06-2025,30-06-2025,Gregory Young,cust2681,Home Office,prod734,mobile,electronics,East,Maine,New Candiceland,7,1766,10,11125.8,8249.08,2876.72,Netbanking,Cancelled,Martin LLC,lisatate@wilson.com,15,Yes,97
ord15762,12-11-2025,14-11-2025,Laurie Gibson,cust1354,Home Office,prod925,sugar,grocery,North,Oklahoma,Walterstad,10,4966,10,44694,37291.32,7402.68,Cash,Returned,Murphy-Jones,andrea87@frank.com,1,Yes,63
ord15763,28-05-2024,03-06-2024,Gregory Goodman,cust2161,Consumer,prod124,ricebag,grocery,South,Colorado,Williamtown,5,3855,10,17347.5,10965.6,6381.9,Cash,Delivered,"Vega, Riggs and Nelson",morriskevin@perry-alexander.net,74,No,0
ord15764,30-11-2024,05-12-2024,Chase Hernandez,cust6678,Home Office,prod479,tablet,electronics,South,Vermont,Port Nicole,7,6282,0,43974,30314.61,13659.39,Cash,Cancelled,Green-Richardson,olsendavid@lee.com,31,No,0
ord15765,09-06-2025,15-06-2025,Susan Howe,cust8967,Home Office,prod756,file-folder,office supply,East,New Mexico,Janetville,3,7458,20,17899.2,13944.82,3954.38,Creditcard,Returned,Waller-Murray,mercadopaul@crawford.info,66,No,0
ord15766,15-07-2025,20-07-2025,Jessica Bentley,cust7016,Home Office,prod611,cooking-oil,grocery,East,Michigan,Bretttown,2,3058,20,4892.8,3023.68,1869.12,Creditcard,Delivered,Flynn-Flores,deborah24@shelton-johnson.info,34,No,0
ord15767,06-06-2024,13-06-2024,Paula Mora,cust4079,Home Office,prod690,keyboard,electronics,South,Iowa,Port Mathew,10,9940,10,89460,70150.91,19309.09,UPI,Returned,"Conner, Jones and Jenkins",ccarter@johnson-warren.com,9,Yes,44
ord15768,18-05-2024,20-05-2024,Robert Richardson,cust5324,Home Office,prod181,book-shelf,furniture,East,Arizona,North Victoria,7,4813,10,30321.9,18359.04,11962.86,Cash,Delivered,"Martin, Chung and Cooper",walterhuff@cox-stanley.info,52,No,0
ord15769,23-08-2025,26-08-2025,Corey Young,cust2372,Consumer,prod978,file-folder,office supply,West,Oregon,Garciachester,2,6558,0,13116,9138.95,3977.05,UPI,Pending,Randall-Pearson,dcarter@robinson-jones.net,42,No,0
ord15770,16-06-2025,22-06-2025,William Williams,cust2368,Home Office,prod934,sofa,furniture,West,Kansas,Kirbyside,2,4456,25,6684,5447.92,1236.08,Cash,Returned,"Jones, Graham and Parsons",travis66@hess-garcia.com,41,No,0
ord15771,08-11-2025,09-11-2025,Vanessa Valencia,cust7380,Consumer,prod777,notebook,office supply,North,Arkansas,Harperberg,3,4643,25,10446.75,8032.32,2414.43,UPI,Cancelled,"Harrington, Warren and Ali",preed@morse.net,92,No,0
ord15772,06-01-2026,10-01-2026,Robert Fischer,cust5755,Corporate,prod989,mouse,electronics,North,North Carolina,Everetthaven,10,1020,0,10200,8824.57,1375.43,Netbanking,Pending,Johnson Group,thompsoncody@martinez-morales.com,21,No,0
ord15773,16-08-2024,21-08-2024,Randy Evans,cust4462,Corporate,prod695,mouse,electronics,West,Colorado,Morenomouth,2,470,20,752,495.66,256.34,Netbanking,Pending,Hoffman Group,gardnerryan@hendrix.com,10,Yes,66
ord15774,08-02-2025,09-02-2025,Briana Klein,cust6091,Home Office,prod796,notebook,office supply,North,Texas,Port Charles,5,5281,5,25084.75,20110.01,4974.74,UPI,Returned,Davis-Hansen,jeffersonjohn@curry-davis.com,22,No,0
ord15775,08-01-2026,11-01-2026,Lynn Powell,cust9340,Consumer,prod875,headphones,electronics,North,Alaska,Ricardobury,10,3158,5,30001,22099.75,7901.25,UPI,Cancelled,Hoffman and Sons,valeriecarter@mcgee.net,95,No,0
ord15776,08-11-2024,09-11-2024,Virginia Adams,cust4555,Consumer,prod112,study table,furniture,West,Virginia,Valerietown,3,3893,0,11679,10276.57,1402.43,Netbanking,Pending,"Cunningham, Anderson and Conrad",mariaboyd@griffith.net,96,No,0
ord15777,31-10-2025,05-11-2025,Lawrence Smith,cust8207,Consumer,prod716,study table,furniture,East,Mississippi,Jeffreyfurt,10,5265,20,42120,30159.7,11960.3,Netbanking,Delivered,Moore-Murray,jeremy76@prince.com,63,No,0
ord15778,07-12-2025,13-12-2025,Patrick Martinez,cust7032,Corporate,prod923,dinning-table,furniture,South,Hawaii,Lake Tammy,4,861,20,2755.2,2231.2,524,UPI,Delivered,Barnes-Robinson,charles42@nelson-small.com,35,No,0
ord15779,12-12-2025,15-12-2025,Wayne Sanders,cust9017,Consumer,prod875,tablet,electronics,North,Alaska,New Brandon,5,5054,10,22743,18570.27,4172.73,UPI,Cancelled,Perry and Sons,bairderic@colon.com,91,No,0
ord15780,04-10-2024,11-10-2024,Kara Bennett,cust2082,Corporate,prod881,headphones,electronics,East,California,Johnsonstad,2,8910,20,14256,10404.23,3851.77,Creditcard,Returned,Johnson LLC,kevin68@vazquez-stewart.com,96,No,0
ord15781,04-09-2025,11-09-2025,Lee Romero,cust1651,Consumer,prod401,calculator,office supply,West,Iowa,New Debrafort,9,5835,5,49889.25,39632.38,10256.87,Cash,Returned,Wagner-Boyd,melanierosales@coleman-weber.net,30,No,0
ord15782,23-09-2024,25-09-2024,Alexander Sanders,cust4944,Corporate,prod399,book-shelf,furniture,West,Iowa,South Emily,8,6968,20,44595.2,30446.56,14148.64,Netbanking,Pending,George and Sons,zrodriguez@richardson.com,61,No,0
ord15783,10-01-2025,12-01-2025,Michael Acosta,cust5628,Consumer,prod793,pen,office supply,North,Missouri,Samuelstad,9,7251,25,48944.25,29665.37,19278.88,UPI,Delivered,Cook Group,lowebryan@watkins.com,62,No,0
ord15784,20-07-2025,25-07-2025,Abigail Nguyen,cust2148,Corporate,prod626,file-folder,office supply,West,Utah,Port Michael,9,2060,25,13905,10994.84,2910.16,Cash,Pending,Edwards-Johnson,deanrebecca@bradshaw.com,76,No,0
ord15785,28-03-2025,31-03-2025,Jared Johnson,cust1687,Home Office,prod265,office chair,furniture,West,New York,Dominguezchester,7,8444,0,59108,48481.28,10626.72,UPI,Delivered,Patterson and Sons,carolyn50@lewis.com,19,Yes,81
ord15786,17-05-2024,24-05-2024,Andre Harris,cust4399,Home Office,prod815,pen,office supply,South,Vermont,Amandaview,9,2285,0,20565,17626.59,2938.41,Cash,Cancelled,"Barnett, Finley and Nelson",lopezlatoya@watson.com,55,No,0
ord15787,31-10-2024,04-11-2024,Stephanie Nguyen,cust4193,Consumer,prod695,dryfruits,grocery,South,Nevada,Lake Edward,1,5511,5,5235.45,4694.92,540.53,Cash,Cancelled,Crosby-Patel,mooredavid@williams.net,22,No,0
ord15788,16-10-2024,23-10-2024,Jessica Summers,cust8791,Home Office,prod416,book-shelf,furniture,South,New Hampshire,Port Kimberlystad,10,5707,25,42802.5,33680.52,9121.98,UPI,Cancelled,"Hooper, Wolfe and Turner",lopezalexis@bell.org,3,Yes,65
ord15789,26-07-2025,30-07-2025,Mr. Jonathan Frazier,cust3286,Corporate,prod609,laptop,electronics,South,Alabama,Palmerside,3,2493,10,6731.1,5468.24,1262.86,Netbanking,Returned,Bryant Group,oliviawest@smith.org,66,No,0
ord15790,22-11-2025,25-11-2025,Christopher Castro,cust8525,Corporate,prod173,book-shelf,furniture,East,Pennsylvania,North Timothy,8,3440,5,26144,22268.25,3875.75,UPI,Delivered,Banks and Sons,benjamin67@mcbride-gould.com,100,No,0
ord15791,30-06-2024,07-07-2024,Caleb Curtis,cust5688,Consumer,prod378,file-folder,office supply,East,Wisconsin,Lake William,4,8994,5,34177.2,25263.95,8913.25,UPI,Returned,Carroll-Smith,rhodeslori@becker.org,66,No,0
ord15792,16-07-2025,17-07-2025,Leslie Washington,cust5618,Home Office,prod589,laptop,electronics,West,Vermont,East Maria,8,9127,5,69365.2,46892.5,22472.7,UPI,Cancelled,"Parks, Graves and Cochran",kristajones@gonzales.com,9,Yes,87
ord15793,19-07-2024,20-07-2024,Andrea Salinas,cust1402,Home Office,prod437,study table,furniture,West,Wyoming,North Christine,9,3106,25,20965.5,13342.18,7623.32,Cash,Pending,Lam PLC,candicedawson@villa.com,96,No,0
ord15794,08-05-2025,09-05-2025,Edward Brooks,cust6576,Consumer,prod365,ricebag,grocery,South,Michigan,Port Bridgetside,5,9691,10,43609.5,31268.33,12341.17,Cash,Returned,Cole-Turner,ricardoriley@black-palmer.org,93,No,0
ord15795,10-10-2025,17-10-2025,John Ruiz,cust8237,Corporate,prod986,mouse,electronics,East,California,Alvarezton,9,6984,0,62856,40463.84,22392.16,Cash,Cancelled,"Robles, Howard and Wilkerson",brownmichael@richardson-meyer.com,31,No,0
ord15796,02-09-2024,09-09-2024,Melanie Davis,cust9551,Consumer,prod932,calculator,office supply,North,Georgia,Hurstside,5,4536,10,20412,14166.35,6245.65,Creditcard,Delivered,"Hall, Lamb and Dillon",michael11@scott-martin.net,41,No,0
ord15797,16-07-2024,23-07-2024,Kiara Johnson,cust6400,Home Office,prod425,stapler,office supply,North,Georgia,Whitakerside,7,2357,0,16499,11637.88,4861.12,Netbanking,Returned,"Garcia, Hartman and Frey",chelsea08@shelton.com,30,No,0
ord15798,11-02-2024,15-02-2024,Paul Ramos,cust4907,Home Office,prod398,laptop,electronics,South,Texas,South Carl,3,983,10,2654.1,2329.14,324.96,Netbanking,Returned,Johnson LLC,melissawells@durham.net,49,No,0
ord15799,04-07-2024,09-07-2024,Mark Williams,cust4539,Corporate,prod233,stapler,office supply,East,Wisconsin,West Alexander,4,1591,0,6364,4499.49,1864.51,Netbanking,Delivered,"Fowler, Jones and Krause",brianna39@robinson.org,83,No,0
ord15800,05-06-2025,06-06-2025,Scott Sanders,cust1719,Consumer,prod284,file-folder,office supply,North,Kentucky,Vincentshire,6,7696,25,34632,24896.46,9735.54,UPI,Returned,Dunn-Johnson,christine03@price.net,24,No,0
ord15801,27-09-2025,02-10-2025,Maria Russell,cust7566,Home Office,prod290,stapler,office supply,East,Kentucky,Duffybury,5,4965,5,23583.75,18143.78,5439.97,UPI,Returned,Spencer-Clark,kendrakennedy@macdonald.org,56,No,0
ord15802,09-05-2025,14-05-2025,James Johnson,cust6059,Home Office,prod484,pen,office supply,East,Kansas,Heatherburgh,2,8259,10,14866.2,10040.22,4825.98,Netbanking,Returned,"Lopez, Baker and Williams",qmiddleton@caldwell.com,23,No,0
ord15803,16-04-2024,23-04-2024,Mr. Thomas Harrison,cust8243,Corporate,prod218,dryfruits,grocery,North,Wyoming,Lake Johnborough,4,659,5,2504.2,2239.47,264.73,Cash,Delivered,"Hanson, Stevens and Wilson",nathanielweber@rogers.com,23,No,0
ord15804,04-09-2025,10-09-2025,William Williams,cust4046,Corporate,prod182,pen,office supply,North,Oregon,Ericborough,7,1970,25,10342.5,6260.54,4081.96,UPI,Cancelled,"Davis, Smith and Jarvis",hammondmark@smith-young.net,80,No,0
ord15805,09-09-2024,11-09-2024,Nicole Preston,cust2299,Consumer,prod288,headphones,electronics,South,Kansas,New Ryan,7,1175,25,6168.75,5015.14,1153.61,Creditcard,Returned,Chavez and Sons,madison62@santos.com,56,No,0
ord15806,07-05-2025,09-05-2025,Jason Robinson,cust8339,Consumer,prod708,sugar,grocery,North,Alabama,Johnsonland,8,3782,5,28743.2,20662.95,8080.25,Creditcard,Cancelled,Morris-Green,traviswilson@marks.com,74,No,0
ord15807,31-03-2025,05-04-2025,Mario Jensen,cust3331,Home Office,prod140,notebook,office supply,South,Hawaii,New Amberview,7,6982,20,39099.2,31054.15,8045.05,Netbanking,Cancelled,"Garcia, Alexander and Frey",nicolerogers@lane-reyes.biz,64,No,0
ord15808,06-03-2025,12-03-2025,Mindy Willis,cust7432,Consumer,prod848,stapler,office supply,East,Missouri,Cooperside,7,6960,10,43848,27144.16,16703.84,Cash,Pending,Hayes Group,ohorn@richardson.net,65,No,0
ord15809,20-08-2024,24-08-2024,Lance Reynolds,cust2432,Home Office,prod546,book-shelf,furniture,West,West Virginia,New Jamesborough,6,5909,20,28363.2,17439.76,10923.44,Netbanking,Cancelled,Brown PLC,janderson@parsons.com,39,No,0
